WL	QE	DSig	MSig	Mcorr	RPI	DSD	M SD	R SD	GC	ver. 1.4.1.56090
825.0	8.4416E+1	1.3873E+0	1.1519E+0	9.5668E-1	1.5041E-2	0.584	0.614	0.029	A-A-D-3-0
830.0	8.4016E+1	9.5696E-1	7.8982E-1	9.7944E-1	1.0927E-2	0.609	0.642	0.033	A-A-D-3-0
835.0	8.3789E+1	6.6583E-1	5.4525E-1	9.8940E-1	7.7790E-3	0.284	0.299	0.016	A-A-D-3-1
840.0	8.3287E+1	4.3203E-1	3.5064E-1	9.5467E-1	4.7276E-3	0.373	0.320	0.092	M-B-D-3-0
845.0	8.2851E+1	2.9478E-1	2.3570E-1	9.8822E-1	3.4746E-3	0.121	0.129	0.009	B-B-D-3-1
850.0	8.2511E+1	2.8974E-1	2.2892E-1	9.8697E-1	3.4205E-3	0.096	0.104	0.008	B-B-D-3-0
855.0	8.2091E+1	3.1503E-1	2.4551E-1	9.9550E-1	3.8030E-3	0.099	0.100	0.004	B-B-D-3-0
860.0	8.1596E+1	3.7186E-1	2.8556E-1	1.0114E+0	4.6619E-3	0.009	0.006	0.003	B-B-D-2-0
865.0	8.1013E+1	4.9828E-1	3.7715E-1	1.0098E+0	6.2721E-3	0.357	0.359	0.003	A-B-D-3-0
870.0	8.0632E+1	7.6647E-1	5.6898E-1	1.0148E+0	9.7888E-3	0.356	0.379	0.023	A-A-D-3-1
875.0	8.0317E+1	2.3172E+0	1.6999E+0	1.0466E+0	3.1601E-2	0.303	0.320	0.017	A-A-D-3-2
880.0	7.9921E+1	2.7168E+0	1.9724E+0	9.7070E-1	3.2030E-2	0.393	0.414	0.021	A-A-D-3-0
885.0	7.9254E+1	1.4150E+0	1.0011E+0	9.9087E-1	1.7529E-2	0.493	0.517	0.024	A-A-D-3-0
890.0	7.8688E+1	1.8492E+0	1.2892E+0	9.9900E-1	2.3453E-2	0.117	0.120	0.004	A-A-D-3-1
895.0	7.7942E+1	1.6041E+0	1.1010E+0	9.9924E-1	2.0550E-2	0.080	0.087	0.008	A-A-D-3-1
900.0	7.7538E+1	2.0884E+0	1.4149E+0	9.8909E-1	2.6350E-2	0.322	0.338	0.016	A-A-D-3-0
905.0	7.6786E+1	1.3507E+0	9.0038E-1	9.8733E-1	1.7147E-2	0.275	0.288	0.015	A-A-D-3-0
910.0	7.6153E+1	2.4742E+0	1.6322E+0	1.0140E+0	3.3407E-2	0.172	0.179	0.007	A-A-D-3-0
915.0	7.5642E+1	2.1904E+0	1.4335E+0	9.5835E-1	2.6595E-2	0.310	0.326	0.017	A-A-D-3-0
