WL	QE	DSig	MSig	Mcorr	RPI	DSD	M SD	R SD	GC	ver. 1.4.1.56090
475.0	6.2773E+1	4.7834E-1	2.3671E-1	1.0022E+0	7.6534E-3	0.230	0.237	0.007	B-B-D-3-0
480.0	6.4889E+1	4.8605E-1	2.4025E-1	1.0032E+0	7.5392E-3	0.553	0.572	0.019	B-B-D-3-0
485.0	6.6716E+1	4.9509E-1	2.4501E-1	9.9722E-1	7.3797E-3	0.175	0.173	0.003	A-B-D-3-0
490.0	6.8694E+1	4.9788E-1	2.4641E-1	9.9681E-1	7.2016E-3	0.098	0.090	0.010	A-B-D-3-0
495.0	7.0554E+1	4.9107E-1	2.4307E-1	9.9598E-1	6.9044E-3	0.388	0.455	0.097	M-B-D-3-0
500.0	7.2212E+1	4.9331E-1	2.4470E-1	1.0013E+0	6.8490E-3	0.111	0.105	0.007	A-B-D-3-0
505.0	7.3807E+1	5.0126E-1	2.4911E-1	9.9838E-1	6.7696E-3	0.264	0.260	0.004	A-B-D-3-0
510.0	7.5318E+1	5.0838E-1	2.5331E-1	9.9738E-1	6.7145E-3	0.234	0.220	0.014	A-B-D-3-0
515.0	7.6605E+1	5.1301E-1	2.5643E-1	9.9839E-1	6.6753E-3	0.262	0.255	0.007	A-B-D-3-1
520.0	7.7946E+1	5.1723E-1	2.5927E-1	9.9680E-1	6.5933E-3	0.434	0.415	0.019	A-B-D-3-1
525.0	7.9102E+1	5.1719E-1	2.5982E-1	9.9858E-1	6.5197E-3	0.451	0.440	0.011	A-B-D-3-0
530.0	8.0193E+1	5.1905E-1	2.6131E-1	9.9523E-1	6.4108E-3	0.303	0.292	0.011	A-B-D-3-1
535.0	8.1307E+1	5.1847E-1	2.6167E-1	9.9734E-1	6.3428E-3	0.213	0.208	0.005	A-B-D-3-0
540.0	8.2160E+1	5.1444E-1	2.6044E-1	9.9815E-1	6.2383E-3	0.085	0.078	0.007	A-B-D-3-0
545.0	8.2991E+1	5.0277E-1	2.5564E-1	1.0021E+0	6.0833E-3	0.179	0.177	0.002	A-B-D-3-1
550.0	8.3784E+1	4.9114E-1	2.5101E-1	9.9799E-1	5.8384E-3	0.098	0.093	0.005	M-B-D-3-3
555.0	8.4494E+1	4.7722E-1	2.4485E-1	9.9420E-1	5.5827E-3	0.174	0.184	0.010	B-B-D-3-1
560.0	8.5229E+1	4.5986E-1	2.3736E-1	9.9306E-1	5.3210E-3	0.421	0.433	0.012	B-B-D-3-0
565.0	8.5852E+1	4.4142E-1	2.2935E-1	9.9087E-1	5.0482E-3	0.167	0.170	0.003	B-B-D-3-0
570.0	8.6296E+1	4.1705E-1	2.1856E-1	9.9349E-1	4.7701E-3	0.180	0.181	0.004	B-B-D-3-0
575.0	8.6085E+1	5.2016E-1	2.7859E-1	9.9204E-1	5.9466E-3	0.237	0.236	0.001	A-B-D-3-1
580.0	8.6638E+1	5.1446E-1	2.7522E-1	1.0027E+0	5.9701E-3	0.129	0.121	0.008	A-B-D-3-0
585.0	8.7196E+1	5.1718E-1	2.7526E-1	9.9555E-1	5.8786E-3	0.399	0.393	0.006	A-B-D-3-0
590.0	8.7731E+1	5.1363E-1	2.7220E-1	9.9607E-1	5.8087E-3	0.114	0.109	0.008	A-B-D-3-2
595.0	8.7999E+1	5.0903E-1	2.6952E-1	9.9672E-1	5.7466E-3	0.277	0.270	0.010	A-B-D-3-0
600.0	8.8350E+1	5.0436E-1	2.6782E-1	9.9840E-1	5.6904E-3	0.263	0.253	0.011	A-B-D-3-1
605.0	8.8083E+1	3.9395E-1	3.1622E-1	9.9443E-1	4.4229E-3	0.241	0.251	0.011	B-B-D-3-0
610.0	8.8409E+1	4.0840E-1	3.2675E-1	9.9800E-1	4.6011E-3	0.543	0.583	0.042	B-B-D-3-0
615.0	8.8585E+1	4.2125E-1	3.3605E-1	9.9572E-1	4.7147E-3	0.553	0.602	0.049	B-B-D-3-0
620.0	8.8720E+1	4.3498E-1	3.4531E-1	9.9472E-1	4.8512E-3	0.126	0.137	0.011	B-B-D-3-0
625.0	8.8868E+1	4.4647E-1	3.5101E-1	9.9724E-1	4.9963E-3	0.386	0.418	0.033	B-B-D-3-1
630.0	8.9001E+1	4.4971E-1	3.5776E-1	9.9415E-1	4.9939E-3	0.138	0.129	0.027	B-B-D-3-0
635.0	8.9004E+1	4.3017E-1	3.5653E-1	9.9722E-1	4.8064E-3	0.170	0.183	0.015	B-B-D-3-0
640.0	8.8817E+1	4.1585E-1	3.6079E-1	9.9516E-1	4.6369E-3	0.287	0.308	0.021	B-B-D-3-0
645.0	8.8779E+1	4.0271E-1	3.6495E-1	9.9674E-1	4.5065E-3	0.322	0.357	0.036	B-B-D-3-0
650.0	8.8633E+1	3.7728E-1	3.5572E-1	1.0003E+0	4.2590E-3	0.319	0.354	0.035	B-B-D-3-1
655.0	8.8701E+1	3.6443E-1	3.5342E-1	9.9929E-1	4.1026E-3	0.088	0.092	0.004	B-B-D-3-1
660.0	8.8660E+1	3.6828E-1	3.6232E-1	9.9538E-1	4.1155E-3	0.342	0.385	0.043	B-B-D-3-0
665.0	8.8680E+1	3.7504E-1	3.6782E-1	9.9363E-1	4.1755E-3	0.132	0.125	0.013	B-B-D-3-1
670.0	8.8664E+1	3.8886E-1	3.7523E-1	9.9025E-1	4.3007E-3	0.258	0.295	0.038	B-B-D-3-0
675.0	8.8588E+1	4.1189E-1	3.8769E-1	9.8965E-1	4.5538E-3	0.183	0.204	0.021	B-B-D-3-0
680.0	8.8599E+1	4.3968E-1	4.0207E-1	9.9356E-1	4.8988E-3	0.219	0.238	0.018	B-B-D-3-1
685.0	8.8588E+1	4.4502E-1	3.9591E-1	9.9764E-1	4.9999E-3	0.311	0.346	0.035	B-B-D-3-0
690.0	8.8544E+1	4.3583E-1	3.7788E-1	9.9484E-1	4.8715E-3	0.041	0.047	0.006	B-B-D-3-0
695.0	8.8422E+1	4.2704E-1	3.6241E-1	9.9838E-1	4.8139E-3	0.109	0.119	0.010	B-B-D-3-2
700.0	8.8359E+1	4.3104E-1	3.5953E-1	9.9670E-1	4.8462E-3	0.145	0.156	0.011	B-B-D-3-1
705.0	8.8153E+1	4.5535E-1	3.7526E-1	9.9315E-1	5.0949E-3	0.540	0.590	0.050	B-B-D-3-0
710.0	8.7989E+1	4.7619E-1	3.8889E-1	9.9442E-1	5.3517E-3	0.420	0.460	0.041	B-B-D-3-0
715.0	8.7716E+1	4.6059E-1	3.7342E-1	9.9215E-1	5.1688E-3	0.204	0.213	0.010	B-B-D-3-0
720.0	8.7580E+1	4.5135E-1	3.6380E-1	9.8999E-1	5.0509E-3	0.103	0.112	0.010	B-B-D-3-3
725.0	8.7460E+1	4.8428E-1	3.8940E-1	9.9611E-1	5.4941E-3	0.471	0.498	0.108	M-B-D-3-0
730.0	8.7185E+1	5.0403E-1	4.0518E-1	9.9150E-1	5.6832E-3	0.103	0.099	0.004	A-B-D-3-1
735.0	8.7118E+1	4.7514E-1	3.8089E-1	9.9521E-1	5.4019E-3	0.279	0.304	0.024	B-B-D-3-0
740.0	8.6877E+1	4.6532E-1	3.7323E-1	9.9679E-1	5.3217E-3	0.334	0.353	0.019	B-B-D-3-0
745.0	8.6581E+1	4.5695E-1	3.6718E-1	9.8917E-1	5.1640E-3	0.079	0.078	0.006	B-B-D-3-0
750.0	8.6285E+1	4.3888E-1	3.5350E-1	9.9577E-1	5.0434E-3	0.087	0.091	0.010	B-B-D-3-2
755.0	8.6049E+1	4.8092E-1	3.8937E-1	9.8669E-1	5.4411E-3	0.044	0.117	0.105	M-B-D-3-0
760.0	8.5790E+1	5.9572E-1	4.8531E-1	9.8865E-1	6.7871E-3	0.524	0.507	0.043	A-M-D-3-0
765.0	8.5529E+1	4.4196E-1	3.6072E-1	9.8526E-1	5.0161E-3	0.187	0.171	0.093	M-B-D-3-0
770.0	8.5270E+1	3.6454E-1	2.9893E-1	9.8574E-1	4.1541E-3	0.006	0.005	0.001	B-B-D-2-0
775.0	8.4877E+1	3.4065E-1	2.8092E-1	9.9364E-1	3.9625E-3	0.355	0.377	0.023	B-B-D-3-0
780.0	8.4575E+1	3.4682E-1	2.8791E-1	9.8922E-1	4.0128E-3	0.283	0.313	0.029	B-B-D-3-0
785.0	8.4147E+1	3.7847E-1	3.1658E-1	9.8877E-1	4.3973E-3	0.074	0.074	0.002	B-B-D-3-1
790.0	8.3890E+1	3.6525E-1	3.0729E-1	9.9156E-1	4.2807E-3	0.316	0.332	0.016	B-B-D-3-1
795.0	8.3486E+1	3.6526E-1	3.0909E-1	9.9128E-1	4.2991E-3	0.345	0.370	0.026	B-B-D-3-0
800.0	8.3135E+1	3.4426E-1	2.9277E-1	9.9066E-1	4.0639E-3	0.346	0.367	0.022	B-B-D-3-1
805.0	8.2675E+1	3.5173E-1	3.0049E-1	9.9290E-1	4.1942E-3	0.114	0.114	0.005	B-B-D-3-1
810.0	8.2296E+1	4.4209E-1	3.7946E-1	9.9357E-1	5.3032E-3	0.446	0.474	0.030	B-B-D-3-1
815.0	8.1703E+1	1.3708E+0	1.1898E+0	9.7945E-1	1.6095E-2	0.138	0.145	0.007	A-A-D-3-0
820.0	8.1527E+1	2.2256E+0	1.9359E+0	9.9539E-1	2.7048E-2	0.288	0.306	0.018	A-A-D-3-0
825.0	8.0990E+1	1.2584E+0	1.0890E+0	1.0119E+0	1.5910E-2	0.190	0.204	0.014	A-A-D-3-2
830.0	8.0388E+1	8.9176E-1	7.6922E-1	1.0057E+0	1.1219E-2	0.227	0.241	0.014	A-A-D-3-0
835.0	8.0013E+1	6.2175E-1	5.3319E-1	1.0118E+0	7.9550E-3	0.253	0.266	0.015	A-A-D-3-1
840.0	7.9491E+1	3.8843E-1	3.3031E-1	1.0134E+0	5.0186E-3	0.323	0.348	0.028	B-B-D-3-0
845.0	7.8744E+1	2.7775E-1	2.3366E-1	9.9683E-1	3.5049E-3	0.117	0.125	0.008	B-B-D-3-0
850.0	7.8159E+1	2.7407E-1	2.2860E-1	9.8835E-1	3.4253E-3	0.146	0.161	0.016	B-B-D-3-2
855.0	7.7522E+1	2.9781E-1	2.4578E-1	9.9443E-1	3.7990E-3	0.082	0.101	0.019	B-B-D-3-1
860.0	7.6833E+1	3.5637E-1	2.9064E-1	9.9375E-1	4.5805E-3	0.457	0.497	0.040	B-B-D-3-0
865.0	7.6176E+1	4.7673E-1	3.8375E-1	9.9245E-1	6.1642E-3	0.045	0.044	0.015	M-B-D-3-3
870.0	7.5365E+1	7.5014E-1	5.9577E-1	9.6914E-1	9.3487E-3	0.220	0.242	0.022	A-A-D-3-1
875.0	7.4726E+1	2.3384E+0	1.8438E+0	9.6487E-1	2.9133E-2	0.084	0.090	0.006	A-A-D-3-0
880.0	7.4263E+1	2.3978E+0	1.8735E+0	1.0219E+0	3.3720E-2	0.172	0.183	0.011	A-A-D-3-2
885.0	7.3248E+1	1.3031E+0	9.9755E-1	9.9439E-1	1.7591E-2	0.296	0.314	0.018	A-A-D-3-1
890.0	7.2287E+1	1.7105E+0	1.2981E+0	9.9212E-1	2.3291E-2	0.368	0.396	0.028	A-A-D-3-0
895.0	7.1347E+1	1.4713E+0	1.1032E+0	9.9728E-1	2.0509E-2	0.359	0.382	0.023	A-A-D-3-0
900.0	7.0567E+1	1.8885E+0	1.4058E+0	9.9546E-1	2.6520E-2	0.123	0.134	0.011	A-A-D-3-0
905.0	6.9508E+1	1.2172E+0	8.9635E-1	9.9176E-1	1.7224E-2	0.001	0.001	0.000	A-A-D-2-0
910.0	6.8463E+1	2.2759E+0	1.6700E+0	9.9104E-1	3.2650E-2	0.110	0.116	0.007	A-A-D-3-0
915.0	6.7758E+1	1.8381E+0	1.3429E+0	1.0230E+0	2.8389E-2	0.274	0.296	0.022	A-A-D-3-0
920.0	6.6421E+1	9.4199E-1	6.8382E-1	1.0133E+0	1.4562E-2	0.440	0.466	0.026	A-A-D-3-1
925.0	6.5043E+1	7.1555E-1	5.1880E-1	1.0072E+0	1.1161E-2	0.128	0.139	0.012	A-A-D-3-0
930.0	6.3620E+1	8.3750E-1	6.0870E-1	9.8700E-1	1.2824E-2	0.043	0.047	0.005	A-A-D-3-0
935.0	6.2424E+1	1.1625E+0	8.4752E-1	9.8498E-1	1.8067E-2	0.122	0.131	0.010	A-A-D-3-1
940.0	6.0984E+1	1.1995E+0	8.7776E-1	9.9485E-1	1.9467E-2	0.215	0.232	0.017	A-A-D-3-1
945.0	5.9624E+1	1.2206E+0	9.0139E-1	9.9645E-1	2.0326E-2	0.150	0.162	0.013	A-A-D-3-1
950.0	5.8100E+1	1.0087E+0	7.5221E-1	1.0016E+0	1.7415E-2	0.093	0.099	0.009	A-A-D-3-0
955.0	5.6449E+1	6.8327E-1	5.1534E-1	1.0041E+0	1.2204E-2	0.118	0.127	0.010	A-A-D-3-0
960.0	5.4640E+1	6.1369E-1	4.7140E-1	9.9323E-1	1.1080E-2	0.099	0.103	0.004	A-B-D-3-1
965.0	5.2773E+1	7.6408E-1	5.9734E-1	9.8406E-1	1.4021E-2	0.379	0.423	0.044	A-A-D-3-0
970.0	5.0865E+1	1.2056E+0	9.6134E-1	9.5016E-1	2.1398E-2	0.383	0.422	0.040	A-A-D-3-0
975.0	4.9360E+1	2.1126E+0	1.7152E+0	9.9732E-1	4.2572E-2	0.062	0.060	0.004	A-A-D-3-0
980.0	4.7232E+1	1.0737E+0	8.8561E-1	9.9611E-1	2.2555E-2	0.304	0.331	0.027	A-A-D-3-0
985.0	4.4830E+1	1.7392E+0	1.4801E+0	9.8897E-1	3.7945E-2	0.440	0.486	0.047	A-A-D-3-0
990.0	4.3335E+1	1.6276E+0	1.4038E+0	9.8391E-1	3.6361E-2	0.064	0.068	0.004	A-A-D-3-0
995.0	4.0956E+1	6.5812E-1	5.8045E-1	9.9566E-1	1.5930E-2	0.166	0.180	0.014	A-A-D-3-0
1000.0	3.8646E+1	4.6648E-1	4.2310E-1	9.9597E-1	1.1974E-2	0.410	0.358	0.075	M-B-D-3-0
1005.0	3.6501E+1	4.9595E-1	4.6162E-1	9.8452E-1	1.3170E-2	0.246	0.259	0.014	A-B-D-3-0
1010.0	3.4564E+1	4.7894E-1	4.5313E-1	9.9847E-1	1.3814E-2	0.138	0.162	0.025	B-B-D-3-1
1015.0	3.2568E+1	3.3351E-1	3.2008E-1	1.0100E+0	1.0447E-2	0.099	0.114	0.019	B-B-D-3-0
1020.0	3.0391E+1	2.4655E-1	2.3990E-1	9.9165E-1	7.9777E-3	0.112	0.136	0.025	B-B-D-3-0
1025.0	2.8406E+1	2.1013E-1	2.0626E-1	9.8550E-1	7.1842E-3	0.250	0.302	0.053	B-B-D-3-0
1030.0	2.6471E+1	1.8565E-1	1.8300E-1	9.8339E-1	6.7823E-3	0.288	0.337	0.049	B-B-D-3-1
1035.0	2.4543E+1	1.6306E-1	1.6051E-1	9.8139E-1	6.3989E-3	0.380	0.439	0.063	B-B-D-3-0
1040.0	2.2604E+1	1.5452E-1	1.5140E-1	9.8320E-1	6.6081E-3	0.760	0.751	0.025	B-B-D-3-0
1045.0	2.0693E+1	1.6265E-1	1.5802E-1	9.8005E-1	7.5495E-3	0.105	0.110	0.016	B-B-D-3-1
1050.0	1.8851E+1	1.5109E-1	1.4538E-1	9.8976E-1	7.8514E-3	0.097	0.101	0.018	B-B-D-3-1
1055.0	1.6901E+1	1.1128E-1	1.0596E-1	9.8613E-1	6.4030E-3	0.051	0.093	0.046	B-B-D-3-1
1060.0	1.5081E+1	8.9158E-2	8.2759E-2	9.8106E-1	5.6901E-3	0.453	0.517	0.064	B-B-D-3-1
1065.0	1.3510E+1	8.1319E-2	7.4037E-2	9.7045E-1	5.6686E-3	0.421	0.527	0.106	B-B-D-3-0
1070.0	1.2274E+1	8.0333E-2	7.1986E-2	9.7322E-1	6.1993E-3	0.256	0.301	0.049	B-B-D-3-0
1075.0	1.1084E+1	9.5377E-2	8.4214E-2	9.6578E-1	8.0261E-3	0.056	0.052	0.004	B-B-D-3-1
1080.0	1.0083E+1	1.0460E-1	9.1249E-2	9.6795E-1	9.7197E-3	0.440	0.559	0.120	B-B-D-3-0
1085.0	9.0465E+0	7.5638E-2	6.5162E-2	9.6624E-1	7.8060E-3	0.501	0.570	0.079	B-B-D-3-0
1090.0	8.1638E+0	5.3340E-2	4.5454E-2	9.8200E-1	6.3005E-3	0.188	0.233	0.066	B-M-D-3-0
1095.0	7.2810E+0	3.8015E-2	3.1879E-2	9.7900E-1	5.0041E-3	0.269	0.328	0.096	CA-CA-D-3-0
1100.0	6.4895E+0	3.7756E-2	3.1312E-2	9.5847E-1	5.3447E-3	0.346	0.423	0.085	CA-CA-D-3-1
end data
Jsc [mA/cm2]:  29.16	26.38	34.47
Bandgap [eV]:  1.205
Power Mode Calibration
Monitor Corrections:  On
Chopping Frequency [Hz]:  100.96
Light Bias Current [mA]:  -0.02
Voltage Bias [V]:  0.00
Meas Period [s]:  0.5
Readings per WL:  3
Scan Duration [s]:  496
Calibration Info:  qecal.txt 09/22/2017 13:48:35
Stage Temp[C]:  (not measured)
Background Signal Levels (D1 D2 M1 M2 R1 R2):  1.018E-5	2.126E-6	4.603E-6	-2.104E-6	1.018E-5	2.126E-6
CC Bias Light Settings:  0.0	0.0	0.0	0.0	0.0
Standard micrometer-adjustable slits
Device ID:  SC10_gr2_c1_dark
